amount0In,amount0Out,amount1In,amount1Out,amountUSD,id,pair,sender,timestamp,to
0,1240.079688,1250,0,1244.721582808579137413794804194206,0x55dec60022e0f2202deb7284f82f15686534d9580afef40e3dc47ae4b77bf201-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618698446,0x684b00a5773679f88598a19976fbeb25a68e9a5f
2526.450708,0,0,2520.572621,2524.042008939007320610869809110753,0x55e0eac0b6d732a1c0fbb00a882ac3339b85032bae34b90e564763b004ff41ac-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618645930,0xb1a76cb437d2bbfcbfea5aa5894c8eff2d9a5681
3175.058361,0,0,3168.794313,3174.556353829197587754746211765652,0x5628aa8e8b6c9337e1a69fa69fc055e8442508e2307c2b81a759417cd634faf1-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618675806,0x52b537abe38662050f397975049c55a3eb58e841
34945.3563,0,0,34978.581266,34963.91615203897797803797416746162,0x5679bb25ba351330e8be7a3998d1e3aa190506bbbf604305a42e77796f735e34-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0xdb38ae75c5f44276803345f7f02e95a0aeef5944,1618682896,0xdb38ae75c5f44276803345f7f02e95a0aeef5944
4008.80091,0,0,3997.745921,4003.946516898343493628312019520393,0x57575dcce1310d8499c8ea21304b49a29554f46996152ad3e44da6c4eb48623e-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618652770,0xcfbe20465dec4c78e2d01fdf3b074a81212f40da
0,15235.181693,15285.40462,0,15264.36371533290858988260594300784,0x57ec21b957f8f32fa91851fb0d2dafc6eebb089a9ba8e39ed8fd5510af3e071d-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618645784,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
2137.085516,0,0,2131.344313,2134.20524085608164358701873166337,0x581471e90796d30336aad980127cdf4b31dc8f0a5e0527d532807fdde9eac722-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618661493,0xf7161cfe40d4b21d9b6f87c19d9ff424d8675d3e
5917.65266,0,0,5912.19941,5916.57774451058391447991844331692,0x5816187f1c3693c3d491d21f35f781200be72c019117789eaa785e416b9c5d18-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618671065,0x3706f5754d41efaed8e70d49826f035fa1b0c328
0,2683.020739,2694.312996,0,2688.775377455272697773970713940272,0x59356dff978f5da229f01800f8181f451d3f0163feff84f2255b19b39bfeb428-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618638912,0x09c38e5ef1018048d30551aff3c6ff0dc3b81592
0,868.433711,868.99112,0,868.6173208857443793137905521566075,0x5a5b7c9b60f9f603550f14d80ae62fcf8a31fe65218d857b50d8e8a4c38c8bdb-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618633510,0x1b87fde6af5396165fdadf7f532784622a824abf
0,9987.894791,10014.708649,0,10000.23387010395067818184799027098,0x5a6d10a86d0537fc49aede98ec4fa00e6909dfc782a9b82937d79f44c43a6752-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618619507,0xe3054fc03e36ffb252daf7ba2cbfcaa2e3d24ac5
0,584.851873,588.859619,0,586.9577703282359473446209372247325,0x5a6e73acd5c1fb3e49b6a2050538b48487060abb44d9d3fb51bfc6c101f63b5e-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618657725,0x0a67232b356498fcd365fd375712c7bdaaa8f205
1915.376014,0,0,1908.944371,1912.118367789758527082946805472135,0x5b90fe56ce73c12f55770c8015a41ce9eafeaa41b95a012bb10e602fe0ae12e5-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618621585,0xe611ded16e02dc75c139d15b4bc30dd4f29c32ea
4271.200707,0,0,4262.284939,4267.402715107654813284383682163859,0x5bd5e9f59fed616f49e12cb446b5a94f9667d5568aec851e5135cdbd65ac6dd8-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618620396,0xf06371cfecd87065ec3aaf792252fe02305f0cb2
2498.790636,0,0,2500,2499.771781853197150510129917911542,0x5c6b53ed5ea5a09e858ec2340634d93444440a66df5bbccb4bdce4ff43af1884-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618650999,0x3046aba3bb5c2828f4e5396edf3211675fb53fe1
0,391.965041,391.718765,0,391.992497651378265624123666751018,0x5c7b78e1812c5ce0a55dfeb312c858f98b523d6672a24c7e5ee9d45414227949-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618636557,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
0,5776.29813,5804.594027,0,5787.83405742967641897373491289984,0x5d40c961913d8d42a2c9eae54031198cc6d426d9a99cabe098576688127e42e1-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618679305,0x720f91ee249b84fb66a82d40736dcdaadc87bb36
0,1230.33387,1233.521086,0,1231.63848287316347390923150877861,0x5dd42f82bad752f7e8e7dd239a61452201003c297277e2b10f2cb8d94fd515b5-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618662478,0xbbf933c1af0e9798615099a37a17cafc6da87732
10174.604652,0,0,10194.220919,10189.62665735528227571888409636668,0x5de38c4548e3d1b9a9214b102fbd6bd0ea76937edd23b2125c720ec3dc30b61a-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618654718,0x23f89051ea406cb9bb46f4a66f5e080c66e064b4
0,9159.222593,9161.594001,0,9159.0945479068717751286517199621,0x5e30ec1a62ceeef2f572436eb87f606dba66c0d7813173e75c47348c29fdac35-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618690740,0xa02b22703bbd60ca2145b64ea55dd2cdd0bc2a65
0,18498.042166,18571.997495,0,18543.46877776344998895975966706909,0x5e9eeab4ea20f41ff3afb2697e54d8bfb8664d3c44642c8af7764208bf594ae5-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618703809,0x8c1c499b1796d7f3c2521ac37186b52de024e58c
15428.426526,0,0,15468.952432,15452.13125680012076378995224038614,0x5ebfacc6e4a3b2cc5a352459122c7c84479e0a976be59f9038d8dfefc0039f2a-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x043957f7554275b90c5178872fae851dcfc1089d,1618654226,0xb326372ae2ce0ec922231c9503b304bdb3113085
0,5000,5033.822997,0,5019.168694450195558982304694010315,0x5f68008112c9129dbc3cb82bcaf4edebe9e75f34a8341732901d9afa340b0db2-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618655633,0xc5386ff5578e589774c1612e27c5bba813076ee4
0,4285.830775,4293.27554,0,4291.994582899372797530436261737527,0x604e9acc46f69f7ab79a4b1cae9f6b6cddf1c32c626e9735ae3e621ed826af80-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618644029,0x004375dff511095cc5a197a54140a24efef3a416
8980,0,0,8954.236873,8965.9357177908849068252461858042,0x60a5468249696615f52ae9712c724d47a33db88ee15154ac906cce698af27a65-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618661857,0xa479709f0faec865645ecb9f7321ee35907a8215
2680.111914,0,0,2666.333205,2672.911411750017691625446304025228,0x60d0d54832d477f392ecc6d632484e772c5d5ac4ceb4cfa970a3ecaa56c350e8-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618691179,0x30a1cee5e3a1a9abe6b532bbd834329220bcd735
4249.422024,0,0,4236.250269,4241.857458835802503974121885729296,0x61042e3a88daa958162ef8fa4a7380a50720fe3c14c4a865a3577c5056c5fa46-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618668034,0x461e76a4fe9f27605d4097a646837c32f1ccc31c
0,1996.401836,2000,0,1997.983160110929567353988585585426,0x612f9a82b504ed10228adfcd604002c974456938f3339b81231fcf7d82cd150c-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618678193,0xa5cb0648383b871de9d8c8a2f31bb985ec160187
0,10000,10047.722388,0,10021.53988115046602302386359880531,0x61a2ef83bcd32f662b36785127bdeac54d17d40a3503404dfbf058a9491b1c4b-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618679425,0xf3f07b68882ed84a9da460b27750f1a1723e9f65
0,67810.020157,68267.225527,0,68043.7479222090431584607342182905,0x61e8dfd0543aa6697fd035f43dcef8c0150f8bd2027dfc8fcf04be80cc1ee179-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618658713,0xbb101295ee9ab7c8ce6a136633b559762097cd12
0,5000,5013.903091,0,5006.680311173834126168744864263635,0x630d444b7f232f63502a222df58c579d77099464a6b33453a2623d5fceb6c5c3-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618662709,0x6bb5befc24f5a90785097662fb9d72de310d43a0
0,100337.09637,100840,0,100570.1444431076421554308310962256,0x641bf2c728693569177e263f95fbf38977211707ee7d720ec0ec31d927102acd-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618698204,0x639ce31c6cd84960d002c98bb8152077f3573a4d
3022,0,0,3012.570534,3017.416672236805752507787238586132,0x6486cc8391c916cd2e012b4c8ac47ede093c570689d70db55021437f3e9a27cb-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618662177,0xb07fcf89a7050e1e7233cff5038b8166b6828146
126.472153,0,0,126.127999,126.2735230081696842573748004113562,0x6565d462607ad87a5ff4950b5ac1d9367b3a6794d3d5e19c65d4e7785e5d497b-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618702816,0x0efb068354c10c070ddd64a0e8eaf8f054df7e26
10057.880648,0,0,10060.871563,10056.22688354946761807563632148104,0x670302dc508b3d12015978d949a486b90e5d1f55722ec3643c79413aa268765a-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618699709,0x2d218ce7d8892fc6b391b614f84278d12decae52
0,853.810822,857.170668,0,855.726382361869647441378411213157,0x671b369f67507a1818fc39207c42d3302118ada533933aa48645f1736a6ab72f-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618685515,0x0c38470c7cc88909a50f363218ad1fa33f48b9b3
0,5103.493972,5100,0,5101.97846583605312748755973935658,0x67c8bc82e4c5c4028d99fdaa35fdb45eb7ac272a0dfc0ff0c5d47dc12d624786-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618635464,0x533f8b07d95e6ea313de3e3273d8908eba2f42ca
200507.457291,0,0,198992.482534,199774.6852787352559229421717777007,0x67ead88159387fa6e7a06ec6b8743d8916bf47430a0ab889cc28add0e69fcf6e-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618641926,0x60e8b62c7da32ff62fcd4ab934b75d2d28fe7501
0,2460.891929,2480,0,2471.383313976710478882279306059975,0x68541679171192e4d37a34e0cf14a90df08cb19157176231fe53de46feff49c0-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618656882,0x3da767cf37b8ed100718e7623932f3a867538fd8
0,5732.267178,5757.141673,0,5743.820209015373011643483424735425,0x699dcc08c8ab4e747c7bd98d79e8046a09d56ec9df61d737cfd19e545776f6f9-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618679377,0x2ef459a883b24f1246970ff61aec15d040e64278
0,675.865656,677.577188,0,676.415201530298961578440876880905,0x69bb2597180770425e698bf972a495bd090ffe166a3ba106b665c5ba5d763de6-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618662403,0x803fc05552868c40336482dfdda36c2e13e6d5d6
4972.457768,0,0,4963.895328,4966.094810198976894836034764889656,0x69e94b49bd52d00144ebfc54ed5e5cd6e7598ed4d8ce908454fb5fb24776f1fe-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618675027,0xef243aa4f940e72eb1d7ebab724672d88b4f18ed
9000,0,0,8971.210636,8985.83892528325479681393430174382,0x6aa534d641c9fed55908c7f34bf017a9c6a626581889ebf58532325ebd0c622f-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618643007,0x01b23f8cc7fbf107b0f39aa0ba7c17ebafb5d618
0,1236.706173,1238.417971,0,1238.551860001046343072650012652443,0x6ab2cc590c66b755e92acb619b86ea755385c5e26e68c263ce51486a74bf219f-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618637324,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
0,1985.320577,2000,0,1993.614297418366267494597577744674,0x6ac3c8c66c4a1e2b830dde30b72bd70895ec06dab99e4176edd32d0f850461ce-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618656475,0xf3bc6f13bc030e7c294da2aad27b99807bc5f8fd
5000,0,0,4987.649586,4993.793809998676750612221182478464,0x6b154fb558b132cdbf61e6e08e06d3f5cd830d81439181014752dd1662830935-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618661487,0x44ea6f4805b92b14951c109fed1ef55d6fa6d084
1500,0,0,1502.181784,1502.296380862075855100595849150904,0x6b80344d3a7855a47ee72ad104b8d1b4c7ad5e8e4b35950645370110fe37c68b-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618669711,0x2850c13d0e24793f5b6ef4766f30a3f745c0a8b9
0,171.158194,171.04115,0,171.2473395704329595567366464890407,0x6bd999f8d725dfb48cd0367ff342ee28d6751232ec99dfa024e9280ba6030951-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618636867,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
849.735472,0,0,848.448104,849.157026790340849349917403868815,0x6bdc25c126ea1fb8532de2ee46a3cb00b5fe3c8ca168bb31c933806904617d75-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618638530,0xf8d99cf7046dedcb1dc8cfc309aa96946c9b9db2
0,9930.21762,10000,0,9970.566807003136943727285421959855,0x6c263961e50fc068b7a1faf11588307ceaed898674451e77442b422ad47ef917-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618656193,0xd18748b9839b0081a867a1a871d5b562b2ec9884
4000,0,0,3992.841005,3995.235872883316039132081114623955,0x6c71e22c61bd1df5d9031b11501d88bbf9867f98c9bbaa4355c260711d7436ed-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618680945,0x19dff439fd91c3946b98eb65e07368c5c8c3414d
0,3007.27868,3000,0,3004.322046549110613613342251026324,0x6d1ad500c2cb1267f25c43a11d12dd069fc9267ba44bca96f4db4facf0473666-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618689963,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
2176.060153,0,0,2169.88444,2172.968409779504398431060512625216,0x6d69cccbf63ae517502781e23f492073a3b3fcb616fdb37650f2b8dc8cf34524-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618662781,0xf52098ab2013a38f99f45b176954948a3b008356
0,1127.737414,1132,0,1129.489928322351230822250670743311,0x6d79b615197f8aee5056fb06e42654c0320aa8a5922ce5c6ff72a19a64c56470-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618634603,0x2f670aeda135941d0b0ae7120a2475e61c7cfaf3
1097.536643,0,0,1094.846454,1096.465627497820821463874702497325,0x708060b6db4f9469dd7f63f5373753e125690c1752e2fca375eff5d1f034ad92-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618640119,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852
8042.729385,0,0,8000,8019.028951747502498076299322507255,0x708f2ab52948d9402566dc52bd29331ebf179d934b83036dce4af2b1e8811bd0-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618691986,0xc25e850f6cede52809014d4eecca402eb47bdc28
9810.146501,0,0,9750.251054,9783.383234843547282540109704168925,0x70e9fd0f74d952871bd9c7d0c19881ebef331aac21f388ac1e24506f84cebce7-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618687140,0x9f0c8936c8bf88cb4778085f25d88cdb240ccb9c
0,1071.488497,1074.252197,0,1072.791362987293236349566127911734,0x7119be0d706dc86ec0b0a6f79d581ee355c4ff89850877dc9fdc893ce825fabb-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618628432,0x382ffce2287252f930e1c8dc9328dac5bf282ba1
4580.553103,0,0,4558.617196,4570.895301201843337329920791812864,0x71201ca16e3ed387d48694b719c76ec558778d8ff153be96db840d735b2f6afe-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618696491,0x3e55323ca259f054bd3b8007364c6b9715dc4735
16122.830798,0,0,16109.287193,16109.25375139054586913141372429111,0x712fe90c9fc1fe9330b96465b107197685bfb3d52a5b15fe1bc8c71848acc93e-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618666102,0xab7a376dac9dba09c51dc0e8045b653b3e64eabd
0,6583.337839,6588.94671,0,6585.928516120663014740621248993475,0x714388501ad990c6af59706bdb2d5f94fdfcbe94620a72b1e880aa63de928597-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618691280,0x8c1c499b1796d7f3c2521ac37186b52de024e58c
1700,0,0,1690.519313,1695.024124040869998287599365088692,0x714c710a54c5b5942cbb7cbd726003dc61f4a7089393b2a625c0385e859a06d2-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618692096,0x1ad5788386413833893b204bdcf84e043fa7809e
2168.421557,0,0,2169.083812,2169.015386133302082433739967019514,0x716b8105c55e61a67140f2c54c853d94ea3c8d07c39aec642212eb5357b1b4a7-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618651579,0x3e626731961734d28e393fd35ea99848546c5656
5281.996925,0,0,5270.062899,5275.32273958758795225218916284523,0x71a2b4ee10516f3c39dc275cb8c83a4e4ba4d5543319822db0e4130bd9ffb3b1-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618672399,0x59a2720f6da97cbf980a7daff1635875c75bd5ef
6991.25,0,0,6975.831168,6985.416446103077103264395522452285,0x71b870055c9249b76e5b8d4c2c7600fb4976233590c26e0a21b60df5332c7720-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0xf164fc0ec4e93095b804a4795bbe1e041497b92a,1618640079,0x22f9dcf4647084d6c31b2765f6910cd85c178c18
0,117.404709,117.799099,0,117.6168223119542862435396372208933,0x71e9971f83df01a46a4d8ff6c629520e658b55e1af831bcf643a8f6d6b2b239a-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618681841,0xf897c9d74747a122487b249b55de82b10141a49f
0,5387.630888,5407.906309,0,5396.38545975751857225000869618695,0x722c7d2199ca45f96ab8e723a70998a0f22e98afdfd5aa2da760e0c659c93a0f-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618685234,0x53a2f447c61152917493679f8105811198648d81
710.478135,0,0,708.35854,709.477534928210826493600338183087,0x722d9cb96c379abaac69049490072097231e92d2bcb987102b1a8419765ccd65-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618640518,0x2ab173ada010a29de3c312edc0d6d39608c69697
574.879553,0,0,574.511334,574.885568755831617518638891225738,0x72478984e8e3ef495946abd33f5062d22c3e75fa0c44e3d7aee4af9a6e732984-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618619845,0x1cf9e3022e521e2a273049731fc9aff7a3682044
0,3262.905018,3267,0,3264.489555407963656912420883396002,0x72b1bf988f1e4918d0312a967cec6f967f0620ae881fb468aca30bbf19741f2e-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618632791,0x004375dff511095cc5a197a54140a24efef3a416
5007.442917,0,0,4995.758834,5002.334877631900254247576890821905,0x731ab2cdcaf13b4e8d8b8a0134f0be35d862dd15ee5fad31761223888dfd8fe0-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0xdef1c0ded9bec7f1a1670819833240f027b25eff,1618646825,0x74de5d4fcbf63e00296fd95d33236b9794016631
0,18039.125969,18102.73839,0,18076.53424818273465907359185483651,0x73615fd713136ef151a7a980322f6034a5b37453f8c23338650f46562d0eee37-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618620807,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a
6255.501214,0,0,6265.595174,6262.944789387027229456732294894595,0x736a96b4ce231289a6ae8f07e4db105f38ef7c0d2ac599dd1d59b1a20f6242ab-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618657134,0x77fc2fadf9743062ca44545a947c9c679f38a0c2
17709.400986,0,0,17688.203074,17693.68397883916572737796925033552,0x73d71cb46d6e6ed37c66a0e33895d0e922176e9cba8ea57f0383d1e12100d82b-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618680931,0xf06371cfecd87065ec3aaf792252fe02305f0cb2
1225.603154,0,0,1225.093459,1225.525398842813227570464525097613,0x75062345ce0f2b11f61c8b6270fdc00391ae58ed4d83f3e2be8ed0b35af96ba6-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618657816,0x31ac548e59565fdd78604a47e1571ef68c80e9f5
5531.360324,0,0,5506.825685,5523.355214022151481832776551467645,0x76458bba5317bd88860c6d8cef7f257d23b2e8efabcafa1ed785ae1ca96f8396-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618625688,0xb9c229bae2148b1f0ed442ec25e0c001eb2eaca4
7715.063497,0,0,7682.420933,7696.418042969535068598923807799425,0x7675719f2fea6beb4d04519243f341107cca6421f31544274efa839931116abf-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618679868,0x2279a895e33240108b1d42e8a9f5f3f47f4ead8a
0,1455.22635,1459.696695,0,1457.474845831646579459430580916205,0x768a751056add9c6a6adc81dc1622f88ad56f63ea6b46d7984bcb5998ef06e13-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618660257,0xe37226f69ba30624313276005fe019a273b40d69
